id,groups
180074,10
180076,10
180077,10
180078,10
180081,10
180082,10
180083,10
180084,10
180085,10
180086,10
180087,10
180089,10
180090,10
180091,10
180092,10
180093,10
180096,10
180097,10
180098,10
180099,10
180100,10
180101,10
180102,10
180103,10
180104,10
180106,10
180107,10
180108,10
180109,10
180110,10
180111,10
180113,10
180114,10
180115,10
180116,10
180117,10
180118,10
180119,10
180120,10
180121,10
180122,10
180123,10
180124,10
180125,10
180128,10
180129,10
180130,10
180132,10
180133,10
180134,10
180135,10
180136,10
180137,10
180138,10
180139,10
180140,10
180141,10
180142,10
180143,10
180144,10
180145,10
180146,10
180147,10
180150,10
180151,10
180152,10
180153,10
180154,10
180155,10
180156,10
180157,10
180158,10
180159,10
180160,10
180161,10
180162,10
180163,10
180164,10
180165,10
180168,10
180169,10
180170,10
180171,10
180172,10
180173,10
180174,10
180175,10
180176,10
180177,10
180178,10
180179,10
180180,10
180182,10
180183,10
180184,10
180185,10
180186,10
180187,10
180188,10
180190,10
180192,10
180193,10
180194,10
180195,10
180196,10
180197,10
180199,10
180201,10
180202,10
180203,10
180204,10
180205,10
180206,10
180207,10
180208,10
180209,10
180210,10
180212,10
180213,10
180214,10
180215,10
180217,10
180219,10
180221,10
180222,10
180224,10
180225,10
180226,10
180227,10
180228,10
180230,10
180231,10
180232,10
180233,10
180234,10
180235,10
180237,10
180238,10
180239,10
180240,10
180241,10
180242,10
180243,10
180244,10
180245,10
180246,10
180247,10
180249,10
180250,10
180251,10
180253,10
180255,10
180256,10
180257,10
180259,10
180260,10
180262,10
180263,10
180265,10
180267,10
180268,10
180271,10
180272,10
180273,10
180274,10
180275,10
180276,10
180277,10
180278,10
180279,10
180281,10
180282,10
180283,10
180284,10
180285,10
180286,10
180288,10
180289,10
180291,10
180293,10
180294,10
180295,10
180296,10
180297,10
180298,10
180299,10
180300,10
180302,10
180305,10
180306,10
180308,10
180309,10
180311,10
180312,10
180313,10
180315,10
180316,10
180317,10
180318,10
180319,10
180320,10
180321,10
180322,10
180323,10
180324,10
180325,10
180326,10
180328,10
180329,10
180330,10
180331,10
180332,10
180335,10
180336,10
180337,10
180338,10
180339,10
180340,10
180341,10
180342,10
180343,10
180344,10
180345,10
180346,10
180347,10
180348,10
180349,10
180350,10
180352,10
180354,10
180355,10
180358,10
180359,10
180360,10
180361,10
180362,10
180363,10
180364,10
180365,10
180366,10
180367,10
180368,10
180371,10
180373,10
180374,10
180375,10
180376,10
180377,10
180378,10
180379,10
180380,10
180381,10
180382,10
180384,10
180385,10
180386,10
180387,10
180388,10
180389,10
180390,10
180391,10
180395,10
180396,10
180397,10
180400,10
180401,10
180402,10
180403,10
180404,10
180405,10
180406,10
180407,10
180408,10
180409,10
180410,10
180411,10
180412,10
180413,10
180414,10
180416,10
180418,10
180419,10
180420,10
180421,10
180424,10
180425,10
180426,10
180427,10
180428,10
180429,10
180430,10
180432,10
180433,10
180434,10
180435,10
180436,10
180439,10
180440,10
180441,10
180442,10
180443,10
180444,10
180445,10
180449,10
180450,10
180451,10
180453,10
180455,10
180456,10
180457,10
180458,10
180459,10
180460,10
180462,10
180464,10
180466,10
180468,10
180469,10
180470,10
180471,10
180472,10
180473,10
180475,10
180476,10
180479,10
180480,10
180481,10
180482,10
180484,10
180485,10
180486,10
180487,10
180488,10
180489,10
180490,10
180491,10
180492,10
180493,10
180495,10
180496,10
180497,10
180498,10
180499,10
180501,10
180502,10
180503,10
180504,10
180505,10
180507,10
180508,10
180510,10
180511,10
180513,10
180514,10
180515,10
180516,10
180517,10
180518,10
180520,10
180521,10
180522,10
180524,10
180527,10
180528,10
180530,10
180531,10
180532,10
180534,10
180535,10
180537,10
180538,10
180539,10
180540,10
180541,10
180542,10
180543,10
180544,10
180545,10
180546,10
180547,10
180548,10
180550,10
180551,10
180553,10
180554,10
180555,10
180556,10
180557,10
180559,10
180560,10
180561,10
180563,10
180564,10
180565,10
180566,10
180567,10
180568,10
180569,10
180570,10
180571,10
180572,10
180573,10
180574,10
180575,10
180576,10
180577,10
180578,10
180579,10
180580,10
180581,10
180583,10
180584,10
180585,10
180587,10
180588,10
180589,10
180591,10
180593,10
180594,10
180596,10
180598,10
180602,10
180603,10
180604,10
180605,10
180606,10
180607,10
180608,10
180609,10
180610,10
180612,10
180616,10
180617,10
180618,10
180619,10
180620,10
180622,10
180623,10
180624,10
180627,10
180628,10
180629,10
180630,10
180631,10
180632,10
180633,10
180635,10
180636,10
180637,10
180638,10
180639,10
180641,10
180642,10
180643,10
180645,10
180647,10
180650,10
180651,10
180652,10
180653,10
180654,10
180655,10
180657,10
180659,10
180660,10
180662,10
180663,10
180664,10
180668,10
180669,10
180670,10
180671,10
180672,10
180673,10
180674,10
180677,10
180678,10
180679,10
180683,10
180684,10
180685,10
180686,10
180687,10
180688,10
180689,10
180690,10
180691,10
180692,10
180693,10
180694,10
180695,10
180696,10
180697,10
180698,10
180700,10
180701,10
180702,10
180703,10
180704,10
180705,10
180706,10
180707,10
180708,10
180709,10
180710,10
180712,10
180713,10
180714,10
180715,10
180716,10
180717,10
180719,10
180720,10
180721,10
180722,10
180723,10
180724,10
180725,10
180726,10
180727,10
180728,10
180729,10
180731,10
180733,10
180734,10
180736,10
180737,10
180739,10
180740,10
180741,10
180742,10
180743,10
180746,10
180747,10
180748,10
180750,10
180751,10
180752,10
180753,10
180756,10
180757,10
180758,10
180759,10
180760,10
180761,10
180762,10
180763,10
180765,10
180767,10
180768,10
180769,10
180770,10
180771,10
180772,10
180773,10
180774,10
180775,10
180777,10
180782,10
180783,10
180784,10
180786,10
180788,10
180789,10
180790,10
180791,10
180794,10
180795,10
180796,10
180797,10
180798,10
180800,10
180801,10
180803,10
180804,10
180805,10
180806,10
180807,10
180808,10
180809,10
180810,10
180811,10
180812,10
180814,10
180815,10
180816,10
180818,10
180819,10
180820,10
180821,10
180822,10
180823,10
180824,10
180825,10
180826,10
180827,10
180828,10
180831,10
180833,10
180836,10
180837,10
180839,10
180840,10
180841,10
180842,10
180843,10
180845,10
180846,10
180847,10
180849,10
180852,10
180853,10
180854,10
180855,10
180856,10
180857,10
180858,10
180859,10
180861,10
180862,10
180864,10
180865,10
180866,10
180867,10
180868,10
180869,10
180870,10
180871,10
180872,10
180874,10
180876,10
180877,10
180878,10
180879,10
180882,10
180883,10
180884,10
180885,10
180887,10
180889,10
180890,10
180891,10
180893,10
180894,10
180895,10
180898,10
180899,10
180900,10
180901,10
180903,10
180904,10
180905,10
180908,10
180910,10
180911,10
180912,10
180913,10
180914,10
180915,10
180916,10
180917,10
180919,10
180923,10
180924,10
180925,10
180927,10
180929,10
180930,10
180933,10
180934,10
180936,10
180939,10
180940,10
180941,10
180944,10
180945,10
180946,10
180947,10
180948,10
180949,10
180950,10
180951,10
180952,10
180954,10
180955,10
180959,10
180960,10
180961,10
180962,10
180963,10
180965,10
180966,10
180967,10
180968,10
180969,10
180970,10
180971,10
180972,10
180973,10
180975,10
180977,10
180979,10
180980,10
180981,10
180982,10
180985,10
180986,10
180987,10
180988,10
180991,10
180992,10
180994,10
180995,10
180997,10
180998,10
181000,10
181001,10
181002,10
181004,10
181005,10
181007,10
181008,10
181010,10
181011,10
181012,10
181013,10
181014,10
181015,10
181016,10
181017,10
181019,10
181021,10
181022,10
181024,10
181025,10
181026,10
181027,10
181028,10
181029,10
181030,10
181031,10
181032,10
181033,10
181034,10
181035,10
181036,10
181038,10
181039,10
181043,10
181044,10
181045,10
181047,10
181048,10
181050,10
181051,10
181052,10
181053,10
181054,10
181055,10
181056,10
181058,10
181060,10
181061,10
181063,10
181064,10
181065,10
181066,10
181067,10
181068,10
181069,10
181071,10
181072,10
181073,10
181075,10
181076,10
181077,10
181079,10
181080,10
181082,10
181083,10
181085,10
181086,10
181087,10
181090,10
181091,10
181092,10
181093,10
181095,10
181096,10
181097,10
181098,10
181099,10
181100,10
181102,10
181104,10
181105,10
181106,10
181107,10
181108,10
181110,10
181111,10
181112,10
181113,10
181114,10
181115,10
181117,10
181118,10
181119,10
181120,10
181121,10
181122,10
181123,10
181124,10
181126,10
181127,10
181128,10
181129,10
181130,10
181131,10
181133,10
181134,10
181136,10
181137,10
181138,10
181139,10
181140,10
181141,10
181142,10
181144,10
181148,10
181149,10
181151,10
181152,10
181153,10
181154,10
181155,10
181156,10
181157,10
181159,10
181160,10
181161,10
181164,10
181166,10
181167,10
181168,10
181170,10
181171,10
181172,10
181173,10
181176,10
181177,10
181178,10
181179,10
181182,10
181183,10
181184,10
181185,10
181186,10
181187,10
181189,10
181190,10
181191,10
181192,10
181193,10
181194,10
181196,10
181197,10
181198,10
181200,10
181202,10
181203,10
181204,10
181206,10
181207,10
181209,10
181210,10
181211,10
181213,10
181214,10
181215,10
181216,10
181217,10
181218,10
181219,10
181220,10
181221,10
181222,10
181223,10
181224,10
181226,10
181227,10
181228,10
181229,10
181230,10
181231,10
181232,10
181233,10
181234,10
181235,10
181237,10
181238,10
181239,10
181241,10
181242,10
181243,10
181246,10
181247,10
181248,10
181249,10
181250,10
181254,10
181255,10
181256,10
181258,10
181259,10
181260,10
181261,10
181262,10
181263,10
181264,10
181265,10
181266,10
181269,10
181270,10
181271,10
181273,10
181274,10
181276,10
181278,10
181279,10
181280,10
181281,10
181282,10
181283,10
181284,10
181286,10
181287,10
181288,10
181289,10
181290,10
181292,10
181293,10
181294,10
181295,10
181296,10
181298,10
181300,10
181301,10
181303,10
181305,10
181306,10
181307,10
181308,10
181309,10
181310,10
181311,10
181313,10
181314,10
181315,10
181316,10
181317,10
181318,10
181319,10
181320,10
181321,10
181322,10
181324,10
181325,10
181328,10
181329,10
181330,10
181331,10
181332,10
181333,10
181334,10
181336,10
181337,10
181338,10
181340,10
181343,10
181344,10
181345,10
181346,10
181347,10
181348,10
181349,10
181350,10
181351,10
181352,10
181353,10
181354,10
181355,10
181357,10
181358,10
181360,10
181362,10
181363,10
181364,10
181366,10
181367,10
181368,10
181369,10
181370,10
181371,10
181372,10
181373,10
181374,10
181377,10
181378,10
181379,10
181380,10
181381,10
181383,10
181384,10
181385,10
181386,10
181387,10
181391,10
181392,10
181393,10
181395,10
181396,10
181397,10
181398,10
181401,10
181402,10
181403,10
181404,10
181405,10
181406,10
181408,10
181409,10
181411,10
181412,10
181414,10
181415,10
181416,10
181417,10
181419,10
181421,10
181422,10
181423,10
181424,10
181426,10
181427,10
181428,10
181429,10
181430,10
181431,10
181433,10
181435,10
181436,10
181437,10
181438,10
181439,10
181440,10
181441,10
181442,10
181443,10
181444,10
181445,10
181446,10
181447,10
181448,10
181449,10
181450,10
181452,10
181453,10
181454,10
181455,10
181456,10
181457,10
181459,10
181461,10
181463,10
181464,10
181465,10
181468,10
181469,10
181470,10
181471,10
181472,10
181473,10
181474,10
181475,10
181476,10
181477,10
181478,10
181479,10
181480,10
181481,10
181483,10
181484,10
181485,10
181486,10
181487,10
181489,10
181490,10
181491,10
181492,10
181493,10
181496,10
181498,10
181499,10
181500,10
181501,10
181502,10
181503,10
181504,10
181505,10
181506,10
181507,10
181508,10
181509,10
181510,10
181511,10
181512,10
181513,10
181514,10
181515,10
181516,10
181517,10
181521,10
181522,10
181523,10
181524,10
181525,10
181527,10
181528,10
181529,10
181530,10
181531,10
181532,10
181533,10
181534,10
181535,10
181536,10
181538,10
181540,10
181541,10
181542,10
181544,10
181546,10
181549,10
181550,10
181551,10
181552,10
181553,10
181554,10
181555,10
181556,10
181557,10
181558,10
181559,10
181560,10
181562,10
181563,10
181564,10
181565,10
181567,10
181570,10
181571,10
181572,10
181573,10
181574,10
181575,10
181577,10
181578,10
181579,10
181580,10
181581,10
181584,10
181585,10
181587,10
181588,10
181589,10
181590,10
181591,10
181592,10
181594,10
181595,10
181596,10
181597,10
181600,10
181601,10
181602,10
181603,10
181604,10
181605,10
181606,10
181607,10
181608,10
181609,10
181611,10
181613,10
181614,10
181615,10
181616,10
181618,10
181620,10
181621,10
181622,10
181624,10
181625,10
181626,10
181627,10
181628,10
181629,10
181630,10
181631,10
181632,10
181633,10
181635,10
181636,10
181637,10
181638,10
181639,10
181641,10
181644,10
181645,10
181647,10
181648,10
181649,10
181650,10
181652,10
181653,10
181654,10
181656,10
181657,10
181659,10
181660,10
181661,10
181662,10
181663,10
181664,10
181665,10
181666,10
181667,10
181668,10
181670,10
181672,10
181673,10
181674,10
181679,10
181680,10
181681,10
181682,10
181683,10
181684,10
181685,10
181688,10
181689,10
181692,10
181693,10
181694,10
181695,10
181696,10
181697,10
181699,10
181700,10
181702,10
181703,10
181705,10
181707,10
181709,10
181710,10
181711,10
181712,10
181713,10
181714,10
181715,10
181716,10
181717,10
181718,10
181719,10
181720,10
181721,10
181722,10
181723,10
181724,10
181725,10
181727,10
181729,10
181730,10
181731,10
181732,10
181733,10
181734,10
181736,10
181737,10
181738,10
181740,10
181742,10
181744,10
181745,10
181749,10
181750,10
181752,10
181753,10
181754,10
181758,10
181759,10
181760,10
181762,10
181763,10
181764,10
181765,10
181766,10
181767,10
181768,10
181770,10
181771,10
181773,10
181774,10
181775,10
181776,10
181777,10
181778,10
181779,10
181780,10
181781,10
181782,10
181783,10
181784,10
181785,10
181786,10
181788,10
181789,10
181790,10
181792,10
181793,10
181794,10
181796,10
181797,10
181798,10
181800,10
181805,10
181806,10
181807,10
181808,10
181810,10
181812,10
181813,10
181814,10
181815,10
181816,10
181817,10
181818,10
181819,10
181821,10
181822,10
181823,10
181824,10
181825,10
181826,10
181827,10
181828,10
181829,10
181830,10
181832,10
181834,10
181836,10
181837,10
181838,10
181839,10
181840,10
181841,10
181842,10
181844,10
181846,10
181847,10
181848,10
181849,10
181850,10
181851,10
181853,10
181854,10
181855,10
181856,10
181857,10
181858,10
181859,10
181860,10
181861,10
181862,10
181863,10
181864,10
181865,10
181866,10
181868,10
181870,10
181873,10
181874,10
181875,10
181876,10
181877,10
181878,10
181879,10
181880,10
181884,10
181887,10
181888,10
181890,10
181892,10
181893,10
181895,10
181896,10
181897,10
181898,10
181899,10
181901,10
181902,10
181903,10
181904,10
181905,10
181906,10
181908,10
181910,10
181911,10
181912,10
181913,10
181914,10
181916,10
181917,10
181919,10
181920,10
181921,10
181922,10
181925,10
181927,10
181928,10
181930,10
181931,10
181933,10
181934,10
181935,10
181936,10
181937,10
181939,10
181940,10
181941,10
181942,10
181943,10
181946,10
181947,10
181948,10
181949,10
181950,10
181952,10
181953,10
181955,10
181956,10
181957,10
181958,10
181959,10
181960,10
181961,10
181962,10
181963,10
181964,10
181966,10
181967,10
181969,10
181970,10
181971,10
181972,10
181974,10
181975,10
181976,10
181977,10
181978,10
181979,10
181981,10
181982,10
181983,10
181985,10
181988,10
181989,10
181990,10
181991,10
181993,10
181994,10
181995,10
181996,10
181997,10
181998,10
182001,10
182002,10
182003,10
182004,10
182005,10
182007,10
182009,10
182011,10
182012,10
182014,10
182017,10
182019,10
182020,10
182024,10
182025,10
182026,10
182027,10
182028,10
182030,10
182031,10
182032,10
182033,10
182035,10
182036,10
182037,10
182038,10
182039,10
182040,10
182041,10
182042,10
182044,10
182045,10
182046,10
182047,10
182048,10
182049,10
182050,10
182052,10
182053,10
182054,10
182055,10
182056,10
182057,10
182058,10
182059,10
182060,10
182061,10
182062,10
182063,10
182064,10
182065,10
182066,10
182067,10
182068,10
182070,10
182071,10
182072,10
182073,10
182075,10
182077,10
182078,10
182079,10
182080,10
182081,10
182082,10
182083,10
182086,10
182087,10
182088,10
182089,10
182090,10
182092,10
182094,10
182096,10
182097,10
182099,10
182101,10
182103,10
182104,10
182105,10
182107,10
182111,10
182113,10
182114,10
182116,10
182117,10
182118,10
182119,10
182120,10
182121,10
182122,10
182124,10
182125,10
182127,10
182128,10
182129,10
182131,10
182132,10
182133,10
182134,10
182135,10
182136,10
182137,10
182138,10
182139,10
182140,10
182142,10
182143,10
182144,10
182146,10
182148,10
182149,10
182150,10
182151,10
182152,10
182153,10
182154,10
182155,10
182156,10
182157,10
182158,10
182159,10
182160,10
182162,10
182164,10
182165,10
182166,10
182169,10
182172,10
182173,10
182175,10
182176,10
182177,10
182181,10
182184,10
182185,10
182186,10
182187,10
182188,10
182189,10
182191,10
182192,10
182194,10
182195,10
182196,10
182198,10
182199,10
182200,10
182201,10
182202,10
182203,10
182204,10
182205,10
182206,10
182207,10
182208,10
182209,10
182210,10
182211,10
182212,10
182213,10
182214,10
182215,10
182217,10
182218,10
182219,10
182220,10
182221,10
182222,10
182223,10
182224,10
182226,10
182227,10
182228,10
182229,10
182230,10
182234,10
182235,10
182236,10
182238,10
182239,10
182240,10
182242,10
182243,10
182245,10
182246,10
182247,10
182249,10
182250,10
182251,10
182252,10
182253,10
182254,10
182255,10
182256,10
182259,10
182260,10
182261,10
182265,10
182266,10
182267,10
182270,10
182271,10
182272,10
182276,10
182278,10
182279,10
182280,10
182281,10
182282,10
182283,10
182285,10
182286,10
182287,10
182289,10
182290,10
182291,10
182293,10
182294,10
182295,10
182296,10
182298,10
182299,10
182302,10
182303,10
182305,10
182306,10
182307,10
182309,10
182311,10
182312,10
182313,10
182314,10
182316,10
182318,10
182319,10
182320,10
182321,10
182322,10
182323,10
182325,10
182326,10
182327,10
182328,10
182329,10
182331,10
182332,10
182334,10
182335,10
182336,10
182337,10
182338,10
182339,10
182341,10
182343,10
182345,10
182346,10
182347,10
182348,10
182351,10
182353,10
182354,10
182356,10
182357,10
182358,10
182359,10
182360,10
182361,10
182363,10
182364,10
182365,10
182366,10
182367,10
182368,10
182371,10
182372,10
182373,10
182374,10
182375,10
182376,10
182377,10
182378,10
182381,10
182384,10
182385,10
182387,10
182388,10
182389,10
182391,10
182393,10
182394,10
182395,10
182396,10
182397,10
182399,10
182400,10
182401,10
182402,10
182403,10
182404,10
182405,10
182406,10
182408,10
182410,10
182411,10
182412,10
182413,10
182414,10
182416,10
182417,10
182419,10
182420,10
182422,10
182425,10
182426,10
182427,10
182428,10
182429,10
182430,10
182431,10
182432,10
182434,10
182436,10
182438,10
182439,10
182440,10
182441,10
182442,10
182443,10
182444,10
182445,10
182447,10
182448,10
182451,10
182453,10
182455,10
182456,10
182457,10
182459,10
182460,10
182461,10
182464,10
182465,10
182466,10
182467,10
182468,10
182469,10
182470,10
182471,10
182472,10
182473,10
182474,10
182475,10
182476,10
182477,10
182478,10
182479,10
182480,10
182481,10
182483,10
182484,10
182485,10
182487,10
182488,10
182489,10
182490,10
182491,10
182492,10
182494,10
182495,10
182496,10
182497,10
182499,10
182500,10
182501,10
182502,10
182503,10
182504,10
182505,10
182506,10
182508,10
182509,10
182510,10
182511,10
182512,10
182513,10
182515,10
182516,10
182518,10
182519,10
182520,10
182521,10
182522,10
182523,10
182524,10
182525,10
182526,10
182527,10
182528,10
182529,10
182531,10
182532,10
182533,10
182534,10
182536,10
182537,10
182538,10
182539,10
182540,10
182541,10
182543,10
182544,10
182545,10
182547,10
182548,10
182549,10
182552,10
182553,10
182554,10
182556,10
182557,10
182558,10
182559,10
182560,10
182561,10
182562,10
182563,10
182564,10
182565,10
182566,10
182567,10
182569,10
182570,10
182571,10
182573,10
182574,10
182575,10
182576,10
182577,10
182578,10
182579,10
182581,10
182582,10
182583,10
182585,10
182587,10
182588,10
182589,10
182590,10
182591,10
182593,10
182594,10
182595,10
182596,10
182598,10
182600,10
182601,10
182602,10
182605,10
182606,10
182607,10
182608,10
182609,10
182611,10
182612,10
182613,10
182614,10
182615,10
182616,10
182617,10
182619,10
182620,10
182621,10
182623,10
182625,10
182627,10
182628,10
182629,10
182630,10
182635,10
182636,10
182637,10
182638,10
182639,10
182642,10
182645,10
182646,10
182647,10
182649,10
182650,10
182651,10
182652,10
182653,10
182654,10
182655,10
182656,10
182658,10
182660,10
182661,10
182662,10
182663,10
182664,10
182666,10
182667,10
182668,10
182669,10
182670,10
182671,10
182672,10
182673,10
182674,10
182675,10
182676,10
182677,10
182679,10
182680,10
182682,10
182684,10
182687,10
182688,10
182689,10
182691,10
182692,10
182695,10
182696,10
182697,10
182700,10
182702,10
182703,10
182704,10
182705,10
182706,10
182707,10
182708,10
182709,10
182710,10
182711,10
182712,10
182715,10
182716,10
182717,10
182719,10
182720,10
182723,10
182725,10
182728,10
182729,10
182730,10
182731,10
182732,10
182734,10
182735,10
182736,10
182737,10
182738,10
182740,10
182741,10
182742,10
182743,10
182744,10
182746,10
182747,10
182748,10
182751,10
182752,10
182753,10
182754,10
182755,10
182758,10
182759,10
182761,10
182762,10
182763,10
182764,10
182765,10
182766,10
182767,10
182768,10
182770,10
182773,10
182775,10
182776,10
182777,10
182778,10
182780,10
182781,10
182783,10
182784,10
182785,10
182787,10
182788,10
182789,10
182790,10
182791,10
182792,10
182793,10
182794,10
182795,10
182796,10
182797,10
182798,10
182800,10
182801,10
182803,10
182805,10
182807,10
182808,10
182809,10
182810,10
182811,10
182813,10
182814,10
182816,10
182817,10
182818,10
182819,10
182821,10
182822,10
182823,10
182824,10
182829,10
182830,10
182831,10
182832,10
182833,10
182835,10
182836,10
182837,10
182839,10
182840,10
182843,10
182844,10
182845,10
182847,10
182848,10
182849,10
182851,10
182855,10
182856,10
182857,10
182858,10
182860,10
182861,10
182862,10
182863,10
182866,10
182867,10
182868,10
182869,10
182870,10
182871,10
182872,10
182874,10
182875,10
182876,10
182877,10
182878,10
182879,10
182880,10
182881,10
182882,10
182883,10
182884,10
182885,10
182886,10
182888,10
182889,10
182890,10
182891,10
182893,10
182894,10
182895,10
182897,10
182898,10
182899,10
182902,10
182904,10
182905,10
182906,10
182907,10
182909,10
182910,10
182911,10
182912,10
182914,10
182920,10
182923,10
182924,10
182925,10
182927,10
182929,10
182930,10
182931,10
182932,10
182933,10
182934,10
182935,10
182936,10
182937,10
182938,10
182939,10
182940,10
182941,10
182942,10
182943,10
182944,10
182945,10
182946,10
182947,10
182948,10
182949,10
182950,10
182951,10
182952,10
182954,10
182955,10
182956,10
182957,10
182958,10
182959,10
182960,10
182961,10
182962,10
182963,10
182964,10
182965,10
182966,10
182968,10
182969,10
182970,10
182971,10
182972,10
182973,10
182974,10
182975,10
182976,10
182977,10
182978,10
182980,10
182981,10
182982,10
182983,10
182984,10
182985,10
182986,10
182987,10
182988,10
182989,10
182990,10
182991,10
182992,10
182993,10
182994,10
182995,10
182997,10
182998,10
182999,10
183000,10
183001,10
183002,10
183003,10
183004,10
183005,10
183006,10
183007,10
183008,10
183009,10
183010,10
183012,10
183013,10
183014,10
183015,10
183016,10
183017,10
183018,10
183019,10
183020,10
183021,10
183022,10
183023,10
183024,10
183026,10
183029,10
183031,10
183032,10
183033,10
183034,10
183036,10
183037,10
183038,10
183040,10
183041,10
183043,10
183044,10
183045,10
183046,10
183047,10
183048,10
183049,10
183050,10
183051,10
183053,10
183054,10
183056,10
183058,10
183059,10
183061,10
183063,10
183064,10
183067,10
183068,10
183069,10
183070,10
183072,10
183073,10
183074,10
183075,10
183077,10
183080,10
183081,10
183084,10
183085,10
183086,10
183087,10
183088,10
183089,10
183090,10
183091,10
183094,10
183096,10
183097,10
183098,10
183100,10
183101,10
183103,10
183105,10
183106,10
183107,10
183108,10
183109,10
183110,10
183111,10
183112,10
183113,10
183114,10
183115,10
183116,10
183117,10
183118,10
183120,10
183121,10
183122,10
183123,10
183124,10
183127,10
183128,10
183129,10
183130,10
183131,10
183132,10
183134,10
183135,10
183136,10
183137,10
183138,10
183139,10
183140,10
183142,10
183143,10
183144,10
183146,10
183148,10
183150,10
183153,10
183154,10
183155,10
183156,10
183157,10
183158,10
183159,10
183160,10
183161,10
183163,10
183166,10
183167,10
183168,10
183169,10
183170,10
183171,10
183172,10
183173,10
183174,10
183175,10
183176,10
183177,10
183178,10
183179,10
183180,10
183181,10
183182,10
183183,10
183184,10
183187,10
183188,10
183189,10
183190,10
183192,10
183194,10
183195,10
183196,10
183197,10
183198,10
183199,10
183200,10
183201,10
183202,10
183203,10
183204,10
183205,10
183206,10
183207,10
183208,10
183209,10
183210,10
183211,10
183212,10
183213,10
183214,10
183216,10
183220,10
183221,10
183223,10
183224,10
183227,10
183228,10
183229,10
183230,10
183231,10
183232,10
183233,10
183234,10
183236,10
183237,10
183238,10
183241,10
183242,10
183243,10
183244,10
183245,10
183247,10
183249,10
183250,10
183251,10
183253,10
183255,10
183256,10
183257,10
183261,10
183262,10
183263,10
183264,10
183265,10
183266,10
183267,10
183269,10
183270,10
183271,10
183272,10
183273,10
183275,10
183276,10
183277,10
183279,10
183280,10
183281,10
183282,10
183283,10
183285,10
183287,10
183289,10
183290,10
183292,10
183293,10
183295,10
183298,10
183300,10
183301,10
183302,10
183303,10
183304,10
183305,10
183306,10
183307,10
183308,10
183309,10
183310,10
183311,10
183313,10
183314,10
183315,10
183317,10
183318,10
183320,10
183321,10
183322,10
183323,10
183324,10
183326,10
183328,10
183330,10
183331,10
183332,10
183333,10
183334,10
183335,10
183336,10
183338,10
183339,10
183340,10
183341,10
183342,10
183343,10
183344,10
183345,10
183347,10
183348,10
183349,10
183350,10
183351,10
183352,10
183353,10
183354,10
183355,10
183356,10
183357,10
183358,10
183360,10
183365,10
183366,10
183367,10
183368,10
183369,10
183370,10
183371,10
183372,10
183373,10
183374,10
183375,10
183376,10
183377,10
183378,10
183379,10
183380,10
183382,10
183383,10
183384,10
183385,10
183386,10
183387,10
183388,10
183389,10
183390,10
183391,10
183392,10
183393,10
183395,10
183396,10
183397,10
183398,10
183400,10
183401,10
183403,10
183404,10
183406,10
183407,10
183409,10
183410,10
183412,10
183413,10
183414,10
183416,10
183417,10
183419,10
183421,10
183422,10
183423,10
183426,10
183427,10
183428,10
183429,10
183430,10
183431,10
183432,10
183436,10
183438,10
183439,10
183440,10
183441,10
183442,10
183443,10
183444,10
183445,10
183448,10
183449,10
183450,10
183451,10
183452,10
183454,10
183455,10
183456,10
183457,10
183458,10
183459,10
183461,10
183462,10
183463,10
183464,10
183465,10
183467,10
183468,10
183469,10
183470,10
183471,10
183472,10
183474,10
183475,10
183476,10
183479,10
183480,10
183481,10
183483,10
183484,10
183485,10
183486,10
183487,10
183489,10
183490,10
183492,10
183493,10
183494,10
183495,10
183496,10
183497,10
183498,10
183499,10
183500,10
183501,10
183502,10
183503,10
183506,10
183507,10
183508,10
183509,10
183511,10
183512,10
183513,10
183515,10
183516,10
183517,10
183518,10
183519,10
183520,10
183521,10
183522,10
183525,10
183526,10
183527,10
183528,10
183529,10
183530,10
183531,10
183532,10
183535,10
183538,10
183539,10
183540,10
183541,10
183542,10
183543,10
183544,10
183545,10
183546,10
183547,10
183548,10
183549,10
183550,10
183551,10
183556,10
183560,10
183561,10
183562,10
183565,10
183566,10
183567,10
183568,10
183571,10
183572,10
183573,10
183574,10
183575,10
183576,10
183577,10
183578,10
183579,10
183581,10
183583,10
183586,10
183588,10
183589,10
183592,10
183595,10
183596,10
183598,10
183599,10
183601,10
183603,10
183607,10
183608,10
183610,10
183611,10
183612,10
183613,10
183614,10
183615,10
183616,10
183618,10
183619,10
183620,10
183621,10
183622,10
183623,10
183624,10
183625,10
183626,10
183627,10
183628,10
183629,10
183630,10
183631,10
183632,10
183633,10
183634,10
183635,10
183636,10
183637,10
183639,10
183641,10
183642,10
183644,10
183645,10
183646,10
183647,10
183648,10
183649,10
183650,10
183651,10
183652,10
183653,10
183654,10
183655,10
183656,10
183657,10
183658,10
183659,10
183660,10
183663,10
183665,10
183666,10
183667,10
183669,10
183671,10
183672,10
183673,10
183676,10
183677,10
183680,10
183682,10
183683,10
183684,10
183685,10
183686,10
183688,10
183690,10
183691,10
183693,10
183694,10
183695,10
183696,10
183697,10
183698,10
183700,10
183701,10
183702,10
183703,10
183705,10
183706,10
183707,10
183708,10
183709,10
183710,10
183711,10
183712,10
183715,10
183716,10
183717,10
183719,10
183721,10
183722,10
183724,10
183725,10
183726,10
183729,10
183730,10
